Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777169620,85,,Aggregated,116.700000,17.400000,3,3,4,4,5,9,29,72,340,490,490,48280,8024,3,5.5064209175103755,1.1634000111371279,494.21440000878647,772.5154929577465
1777169621,85,,Aggregated,121.400000,18.000000,3,3,4,4,5,9,29,72,340,490,490,48423,8049,3,5.4983868553669994,1.1634000111371279,494.21440000878647,772.4965615513289
1777169622,85,,Aggregated,125.500000,18.100000,3,3,4,4,5,9,29,72,340,490,490,48555,8071,3,5.49085436509821,1.1634000111371279,494.21440000878647,772.4956647101226
1777169623,85,,Aggregated,130.800000,19.700000,3,3,4,4,5,9,28,72,340,490,490,48700,8101,3,5.482692665244654,1.1634000111371279,494.21440000878647,772.4056878850103
1777169624,85,,Aggregated,134.700000,20.100000,3,3,4,4,5,9,28,72,340,490,490,48845,8128,3,5.475035321884149,1.1634000111371279,494.21440000878647,772.3618794144744
1777169625,85,,Aggregated,138.100000,21.500000,3,3,4,4,5,9,28,72,340,490,490,48980,8159,3,5.468222309057497,1.1634000111371279,494.21440000878647,772.2324009799918
1777169626,85,,Aggregated,139.600000,22.600000,3,3,4,4,5,9,28,72,340,490,490,49116,8186,3,5.461232427263142,1.1634000111371279,494.21440000878647,772.1666666666666
1777169627,85,,Aggregated,139.500000,23.500000,3,3,4,4,5,9,28,72,340,490,490,49256,8216,3,5.453570529425929,1.1634000111371279,494.21440000878647,772.0661036218938
1777169628,85,,Aggregated,138.700000,24.200000,3,3,4,4,5,9,28,72,340,490,490,49401,8240,3,5.4457160482019775,1.1634000111371279,494.21440000878647,772.0689054877431
1777169629,85,,Aggregated,139.600000,25.800000,3,3,4,4,5,9,28,72,340,490,490,49540,8269,3,5.44846327608569,1.1634000111371279,494.21440000878647,771.9816915623738
1777169630,85,,Aggregated,139.900000,26.700000,3,3,4,4,5,9,28,71,340,490,490,49677,8295,3,5.455722048379624,1.1634000111371279,494.21440000878647,771.9348390603298
1777169631,85,,Aggregated,139.500000,26.500000,3,3,4,4,5,9,28,71,340,490,490,49822,8316,3,5.4483515534833975,1.1634000111371279,494.21440000878647,771.9827385492353
1777169632,85,,Aggregated,139.200000,27.400000,3,3,4,4,5,9,28,71,340,490,490,49956,8338,3,5.440867357223833,1.1634000111371279,494.21440000878647,771.988189606854
1777169633,85,,Aggregated,138.800000,26.300000,3,3,4,4,5,9,28,71,340,480,490,50087,8367,3,5.436930708520658,1.1634000111371279,494.21440000878647,771.8823447201869
1777169634,85,,Aggregated,138.900000,26.500000,3,3,4,4,5,9,28,71,340,480,490,50236,8393,3,5.4291506887024,1.1634000111371279,494.21440000878647,771.8659327971973
1777169635,85,,Aggregated,138.600000,26.300000,3,3,4,4,5,9,28,70,340,480,490,50379,8420,3,5.421693834682032,1.1634000111371279,494.21440000878647,771.8200837650609
1777169636,85,,Aggregated,137.300000,26.100000,3,3,4,4,5,9,27,70,340,480,490,50515,8441,3,5.414450256305973,1.1634000111371279,494.21440000878647,771.8455310303871
1777169637,85,,Aggregated,138.200000,26.200000,3,3,4,4,5,9,27,70,340,480,490,50659,8462,3,5.40694969694136,1.1634000111371279,494.21440000878647,771.8904439487554
